product,day,hour,age_hours,SL,base_cost,competitor_price,our_price,freshness_factor,demand
milk,2,19,0.26389988780353146,24,1009.8045558281019,1143.3031383080897,1109.7381901744295,0.9988469664457793,723.041962214559
milk,2,20,14.3379144520874,24,1009.8045558281019,1048.8512416952774,1088.0667489061761,0.5382444600169972,337.7638750351876
milk,2,21,21.945886702199033,24,1009.8045558281019,1081.1065652503544,1046.0107410554526,0.12559458869494167,98.17526766056893
milk,2,22,1.127183202601321,24,1009.8045558281019,958.57234305136,960.3857419591724,0.9898217081446057,832.3314784687902
milk,2,23,14.475650627193318,24,1009.8045558281019,1009.7041934570544,967.5792000058675,0.5315747722722778,408.55814744603697
milk,3,0,8.53614519515878,24,1009.8045558281019,926.5461342264346,906.9676340931404,0.7878828282647826,683.1169547280281
milk,3,1,11.425209652778392,24,1009.8045558281019,989.890519560762,996.4638519492361,0.6715423323869837,583.1090850986798
milk,3,2,5.158569086178162,24,1009.8045558281019,1179.5253771795426,1206.9578462478785,0.900350066263691,568.8456621078925
milk,3,3,1.2342195236220084,24,1009.8045558281019,849.8546625821303,857.9349048535577,0.9883380344133265,868.3699846113204
milk,3,4,18.501892889899725,24,1009.8045558281019,1038.3870636190688,1021.175163669919,0.32312670332701177,253.89161235648575
milk,3,5,11.891791588948763,24,1009.8045558281019,811.7712567396098,830.2949640793347,0.6512179938049865,612.1781131302787
milk,3,6,19.658455624180792,24,1009.8045558281019,1027.3670359996013,1101.4445385404283,0.25867741378023157,191.66024370631231
milk,3,7,14.16553600485809,24,1009.8045558281019,1132.7884809624215,1217.6750790321748,0.5465466070251401,355.63085912564605
milk,3,8,3.2836471420550737,24,1009.8045558281019,861.4402802368553,987.1282878337532,0.9493921531289122,753.2711240751094
milk,3,9,13.005622737080596,24,1009.8045558281019,1082.9049029822877,1153.6885728142001,0.6010854606944389,447.39068566466125
milk,3,10,15.810800801057216,24,1009.8045558281019,1160.7229481704867,1315.9368245149653,0.4652953781704342,270.5538097483219
milk,3,11,11.746199127435371,24,1009.8045558281019,1158.490740287119,1129.490010913692,0.6576036109971048,468.62562417279185
milk,3,12,0.9462434728441416,24,1009.8045558281019,1092.9971593475116,1141.5327190334315,0.9921713390879843,590.4871347449794
milk,3,13,13.630685533263108,24,1009.8045558281019,1185.4446683887954,1147.5786429817222,0.5719843141931057,398.8687989826288
milk,3,14,7.136376176941218,24,1009.8045558281019,940.7975959986354,959.3708472813589,0.8378564267515872,805.8961261892898
milk,3,15,11.38114119977913,24,1009.8045558281019,1250.3315512321144,1305.879592081479,0.6734408517758734,403.9225057678343
milk,3,16,19.893971379616257,24,1009.8045558281019,1194.8591620115535,1173.2442163166684,0.24531560379161077,173.1735906706518
milk,3,17,2.8936052586546914,24,1009.8045558281019,942.7617706635085,917.308036001294,0.9581358705194175,765.2426045588685
milk,3,18,17.394402516690274,24,1009.8045558281019,978.7984188842228,963.1254056554632,0.38298260060839073,287.708897828711
milk,3,19,18.977355956135124,24,1009.8045558281019,870.9315301623394,874.3709513319935,0.29686827596894483,256.6386019162182
milk,3,20,14.78071651637531,24,1009.8045558281019,1009.9548790752227,1048.9368900797833,0.5166893458736463,367.809034476014
milk,3,21,0.5104658604092913,24,1009.8045558281019,819.4890999019011,849.8182992066792,0.9968980614466928,941.9296859528939
milk,3,22,19.17079765856797,24,1009.8045558281019,1094.9028480679092,1142.9764954275483,0.28609008683137227,211.39101972105874
milk,3,23,9.646341926621812,24,1009.8045558281019,1060.6383453631215,1088.977359830353,0.7451837527853709,613.624812520436
milk,4,0,23.618003260783084,24,1009.8045558281019,1044.2114294711937,1083.2312208277124,0.023779541688159322,16.94730758864153
milk,4,1,17.701975238133397,24,1009.8045558281019,1037.7368184763009,1029.5757450510578,0.3665450549504019,307.81171316618764
milk,4,2,6.893735799697962,24,1009.8045558281019,845.209288071991,832.9218178078028,0.8460551764362897,822.2019716677107
milk,4,3,0.42897443360193144,24,1009.8045558281019,891.2531633752632,850.4420740484962,0.9976103722570723,958.4261831774935
milk,4,4,16.311534784633675,24,1009.8045558281019,1084.290585978832,1071.7482332254956,0.43969386554908907,369.5966602119183
milk,4,5,2.1458640554942283,24,1009.8045558281019,1081.5336432576066,1112.5028199245571,0.9732646148374778,605.6366266772272
milk,4,6,11.217636269996873,24,1009.8045558281019,1106.1165326889025,1270.8399846297896,0.6804526881936648,357.8895423319287
milk,4,7,5.5601208332026415,24,1009.8045558281019,929.5520888517373,1072.7296482013583,0.888491112707235,670.6529699106813
milk,4,8,12.304524264396207,24,1009.8045558281019,1148.5674033598305,1277.035870477249,0.6329033866146969,397.2335948218782
milk,4,9,4.474518291462108,24,1009.8045558281019,862.6958422966633,922.4405341433584,0.9194987601788949,774.6784249240154
milk,4,10,23.25846312337947,24,1009.8045558281019,1018.3276227847166,1070.6316732952628,0.04598619678785909,36.56389977813879
milk,4,11,4.173485981267695,24,1009.8045558281019,1226.844655526009,1287.5621572451885,0.9274843780780915,562.8883474592541
milk,4,12,3.6935017521565214,24,1009.8045558281019,1065.4571956546556,1086.3423534548642,0.939627299636868,648.3634675731031
milk,4,13,12.887386149441927,24,1009.8045558281019,984.8391061227398,957.6395847882465,0.6065129898968289,570.54211363058
milk,4,14,21.059060703129127,24,1009.8045558281019,1053.2871860690589,1010.2590181181098,0.1780571307264831,146.30175730884952
milk,4,15,22.93563595751408,24,1009.8045558281019,855.4912585959285,888.7483170083146,0.06577966231483234,59.030506562407446
milk,4,16,13.220576894619343,24,1009.8045558281019,1183.4963974133366,1201.869229894696,0.5911549470187636,401.0972167552552
milk,4,17,6.234090810247829,24,1009.8045558281019,900.9495615239113,889.4794390464398,0.8676137672672549,736.8404619547244
milk,4,18,5.284396846795472,24,1009.8045558281019,1053.6214464242562,1009.4795772262262,0.8966819324570415,765.2318730329687
milk,4,19,11.883516648335384,24,1009.8045558281019,913.7018061476375,945.7916453174274,0.6515819820515314,602.4584552676371
milk,4,20,8.347420989652633,24,1009.8045558281019,1033.7692514623945,1067.3337713732476,0.7948782972532831,580.221357286631
milk,4,21,21.08711967252379,24,1009.8045558281019,1066.378755886056,1041.5351455447205,0.176413855845319,141.98829558513128
milk,4,22,20.815060823035257,24,1009.8045558281019,1120.7299874085843,1160.020733091931,0.19230077935609624,135.57524567307715
milk,4,23,16.32337852224721,24,1009.8045558281019,1158.235585984896,1181.1074333970776,0.439083500853538,292.15210099263993
milk,5,0,21.140898220774282,24,1009.8045558281019,1112.1338797038616,1074.166196827711,0.17326125642004853,130.71589542179765
milk,5,1,3.0928768193626848,24,1009.8045558281019,931.6861858629583,962.0420824253529,0.9537377157360912,904.2568279109466
milk,5,2,19.631208578857493,24,1009.8045558281019,1047.8411190299691,1012.2941460155107,0.260218113354757,197.03892051320716
milk,5,3,6.888915196197907,24,1009.8045558281019,1079.2952389748239,1026.019701120151,0.8462166223985104,726.6750090987995
milk,5,4,6.235285945539835,24,1009.8045558281019,1182.5993366392565,1198.187595600256,0.8675756958676225,546.4261669769694
milk,5,5,2.567535331847002,24,1009.8045558281019,1049.3063435707243,1078.6706984058394,0.9650088850976316,726.7045433227217
milk,5,6,8.204931984928466,24,1009.8045558281019,1075.6759830315423,1238.026813012241,0.8001079069848963,499.6144306079967
milk,5,7,22.493483693674825,24,1009.8045558281019,1170.939668013742,1236.8355508291347,0.0926638363342579,55.48247458901322
milk,5,8,16.996130127486758,24,1009.8045558281019,911.9104945721172,983.1361686979551,0.4040522166881032,354.5695201252391
milk,5,9,14.901972426419452,24,1009.8045558281019,945.1651468813312,1023.6584056271488,0.5107297936127806,346.567948268997
milk,5,10,23.253068526856595,24,1009.8045558281019,1020.3903727062819,1175.5752044073463,0.04631809024214051,24.328407069901246
milk,5,11,0.5900859950112363,24,1009.8045558281019,942.5669815462768,966.9100176494081,0.9961447184637955,909.3861285562539
milk,5,12,18.489778027387036,24,1009.8045558281019,864.9635699444591,863.9812472873831,0.3237914097280613,280.8848328195911
milk,5,13,23.930988003785068,24,1009.8045558281019,1029.8339688125388,1006.5212739428912,0.004310147588570734,3.653104300361319
milk,5,14,19.075429169998305,24,1009.8045558281019,980.3866069151527,947.4087368562543,0.2914106607864694,250.43172819742654
milk,5,15,16.331983249793115,24,1009.8045558281019,961.053626732523,920.9182056622091,0.4386399190005177,421.40074821675285
milk,5,16,3.6253894027416056,24,1009.8045558281019,970.1980663760127,1013.9407620054875,0.9412895878919799,782.9832236754734
milk,5,17,15.324622743938054,24,1009.8045558281019,1128.7097437768482,1119.6492878223885,0.48976784389758654,325.31831661907796
milk,5,18,9.824016151561032,24,1009.8045558281019,922.123971466385,966.7527105501526,0.7381113124764453,610.8643792817151
milk,5,19,0.7472179892282726,24,1009.8045558281019,1001.1411820308606,972.4189124577184,0.9945064369175306,934.6492986996739
milk,5,20,11.357037760597372,24,1009.8045558281019,999.3983751432158,1035.812279429192,0.6744777024931514,543.1905242676381
milk,5,21,18.6383244670018,24,1009.8045558281019,1000.1732894833846,1037.0419941307796,0.31562609868304004,276.67714601130297
milk,5,22,15.02928771915397,24,1009.8045558281019,1174.628789481182,1205.289418931874,0.5044462860085124,330.9482141845164
milk,5,23,14.799607548497713,24,1009.8045558281019,804.1576877156014,838.0004909335563,0.515762480748182,482.31234962040236
milk,6,0,3.0044590128612105,24,1009.8045558281019,1063.7638711784634,1023.0544989406974,0.9557072583775139,816.2401451691849
milk,6,1,11.798269121794485,24,1009.8045558281019,1025.384686440763,994.6769505198494,0.6553243645632822,565.2856555098818
milk,6,2,19.141418415292517,24,1009.8045558281019,944.4599654115343,922.642317285828,0.2877305581061149,229.86608593747582
milk,6,3,1.738725307069413,24,1009.8045558281019,958.4539284088045,911.6450072008793,0.9805002249934067,860.3532369390567
milk,6,4,6.999901889023278,24,1009.8045558281019,982.1457706982943,991.9692465301242,0.8424853085260513,670.0332973999731
milk,6,5,0.9508518083605715,24,1009.8045558281019,1162.5335940589525,1195.0672116508665,0.9921140795347982,644.2756705780821
milk,6,6,23.679902238411515,24,1009.8045558281019,886.6513267977897,950.1576852942135,0.01993925366179561,17.333210806345996
milk,6,7,16.859159293058497,24,1009.8045558281019,937.2898888522961,1043.2009569970178,0.4112417461769766,277.85484894088876
milk,6,8,12.425079441233073,24,1009.8045558281019,871.5688753696768,942.0881614418846,0.6274951783008942,564.3522430237481
milk,6,9,1.8858839317204978,24,1009.8045558281019,885.0483306806436,928.1080047222854,0.9779729885397734,780.4324386604698
milk,6,10,16.54715925929438,24,1009.8045558281019,880.0152738421895,974.5548688150357,0.4275094692314032,349.57645040936194
milk,6,11,2.509628168025606,24,1009.8045558281019,974.2135521620652,941.8192546927503,0.9661859486548577,925.6868694930843
milk,6,12,22.469093909848556,24,1009.8045558281019,1101.614915598812,1050.0137466454905,0.0941391791445032,73.94569633870614
milk,6,13,20.903258969906055,24,1009.8045558281019,930.7096354574791,950.1670994421504,0.18716173717361317,142.3798751925679
milk,6,14,19.555802729916294,24,1009.8045558281019,1148.3614280889396,1129.924507471845,0.2644764053340638,189.6334943741152
milk,6,15,19.61514647909985,24,1009.8045558281019,1034.566283309454,1039.4900300805778,0.26112585315726256,173.50510495357048
milk,6,16,17.558148522127965,24,1009.8045558281019,1043.2555471547123,1046.0100194028369,0.3742494860927309,279.5100221414921
milk,6,17,3.82907232271652,24,1009.8045558281019,803.2669599784373,782.9525983379325,0.9362729974808688,943.4433065818795
milk,6,18,8.085499002506564,24,1009.8045558281019,993.5036969350643,1040.7810860249901,0.8044565022696107,684.0356230783614
milk,6,19,11.956697194875336,24,1009.8045558281019,1027.7868901474048,1044.0986672498307,0.6483586136064254,443.6610767234355
milk,6,20,23.912013985361806,24,1009.8045558281019,1088.1264018144743,1058.5788452899787,0.005494082766791197,4.159095546493035
milk,6,21,16.32547781835099,24,1009.8045558281019,1155.5584880196034,1120.838860907764,0.43897529093133825,344.03869644570847
milk,6,22,11.102950961743591,24,1009.8045558281019,793.3859586213175,774.1608592424295,0.6853405567146582,698.6908539476286
milk,6,23,10.211840026753809,24,1009.8045558281019,1158.06893742453,1186.1760257357366,0.7224513357405822,501.8962162567632
tilapia,0,0,15.606566930204075,18,1845.9349925469628,2061.409781156509,1966.6074400478803,0.192667731694936,102.35941701579699
tilapia,0,1,8.76004094564465,18,1845.9349925469628,1840.4524549605337,1881.9100563715042,0.6604916604923216,394.3956649892733
tilapia,0,2,4.982900350230929,18,1845.9349925469628,2222.2714635524558,2204.87572851221,0.8543486395554792,443.4741787606295
tilapia,0,3,11.21339850414269,18,1845.9349925469628,2112.606113618763,2051.480430777993,0.508303488498515,270.88610461769207
tilapia,0,4,12.884849364277594,18,1845.9349925469628,2026.995473337404,1952.3144098895773,0.39436598255557476,227.41702230920356
tilapia,0,5,17.485111692749513,18,1845.9349925469628,1805.0479667565867,1757.6732779858019,0.04259903991959546,29.86748243210542
tilapia,0,6,4.450159339257187,18,1845.9349925469628,1911.8856309481982,2101.4501699603347,0.8770709333269587,397.40372729399826
tilapia,0,7,6.466200649195782,18,1845.9349925469628,1950.2762326011957,2148.482628513218,0.7846896000831862,422.3534545153789
tilapia,0,8,17.449421802035175,18,1845.9349925469628,1690.453341818193,1839.2453021612116,0.045528854776053396,28.10287971246635
tilapia,0,9,13.922516262358812,18,1845.9349925469628,1839.2400158918047,1987.7971002851093,0.3197511079285831,161.685080521316
tilapia,0,10,4.248908340236351,18,1845.9349925469628,1950.6283887102652,2135.7758900137287,0.8853148238754485,384.1772156167021
tilapia,0,11,6.066057175763153,18,1845.9349925469628,1521.1938272909683,1524.2018281394264,0.8043630013454127,547.6867606420853
tilapia,0,12,11.108609758872541,18,1845.9349925469628,1926.5638337854964,1878.152034347581,0.5151796865548669,327.8754531064365
tilapia,0,13,0.6600856848037735,18,1845.9349925469628,1730.2634023395922,1672.7527717698647,0.9929775005495132,705.3043796165533
tilapia,0,14,15.195068081445548,18,1845.9349925469628,2028.2121840054501,2023.0667873152724,0.2243867533509133,126.73797987313152
tilapia,0,15,3.7051417806618288,18,1845.9349925469628,2008.9416790789485,2082.9252315420345,0.906610405580894,500.9457515080838
tilapia,0,16,9.561051504018575,18,1845.9349925469628,1585.0492711044799,1514.8453555126573,0.6128763277176401,424.42556664361973
tilapia,0,17,8.139582509101835,18,1845.9349925469628,1729.745728015367,1664.3803518253153,0.6959153924557144,521.3362223851751
tilapia,0,18,0.7483114629070577,18,1845.9349925469628,1895.4723537627403,1896.8436917481013,0.9915235337087727,638.567589293961
tilapia,0,19,0.08891965681937308,18,1845.9349925469628,1966.6408101844022,2058.112951183492,0.999652793450237,462.8967004046993
tilapia,0,20,8.185317401409463,18,1845.9349925469628,2096.741626349357,2173.884586670916,0.6933488982627107,374.88726321725187
tilapia,0,21,2.5137225856136323,18,1845.9349925469628,1845.4970312710693,1876.291780463728,0.9478124074226587,558.9505679615197
tilapia,0,22,3.6333621382130703,18,1845.9349925469628,1576.0415395813206,1608.300078023935,0.909311071277951,573.4631368040594
tilapia,0,23,12.106838128052273,18,1845.9349925469628,2179.2185182990493,2090.7206102570804,0.44838337590181543,237.8862476407984
tilapia,1,0,12.46726714007096,18,1845.9349925469628,2026.7447771544312,1961.3112793503592,0.42356792280776256,230.65397584745733
tilapia,1,1,8.949145752151692,18,1845.9349925469628,2233.6315055717573,2274.5623625039234,0.6494389876312308,318.90203928202027
tilapia,1,2,0.5469670745430635,18,1845.9349925469628,2098.5501061469904,2113.3679152773834,0.9947029628529063,511.60377311567555
tilapia,1,3,3.882152743158909,18,1845.9349925469628,2119.0380155704047,2156.4418730423076,0.8998386497827183,489.4209541451495
tilapia,1,4,1.918674545543833,18,1845.9349925469628,1843.9498953097323,1871.8364985280364,0.9651988806215307,592.2134586281701
tilapia,1,5,17.58913531598371,18,1845.9349925469628,2189.5059241252293,2090.586682388902,0.034042592241245284,17.985168517290575
tilapia,1,6,10.20629269776002,18,1845.9349925469628,2013.0599946657153,2276.8964754458098,0.5730340216893028,246.21217867203742
tilapia,1,7,5.886596908138296,18,1845.9349925469628,2153.5783604252324,2346.2276502854934,0.8129801564613576,369.7260905943256
tilapia,1,8,14.36064567945542,18,1845.9349925469628,2084.001603698325,2352.5280546332347,0.28738954002015615,127.35473454723716
tilapia,1,9,9.800803763295292,18,1845.9349925469628,1995.895979146564,2112.103022937992,0.5982241923643623,291.861003285718
tilapia,1,10,7.131108448966597,18,1845.9349925469628,1575.9287837413756,1710.3724799129045,0.7506399914654664,434.17353638744413
tilapia,1,11,4.275794355737895,18,1845.9349925469628,1853.9719674142139,1844.4599088734735,0.8842245555651196,557.6851795367866
tilapia,1,12,10.862074680864803,18,1845.9349925469628,1651.9370667494024,1581.4317193727377,0.5312293429632515,373.03710511008273
tilapia,1,13,6.8361440432261364,18,1845.9349925469628,1976.4345701067982,1969.219406722063,0.7659503209176269,440.8066528066295
tilapia,1,14,0.4615571845158424,18,1845.9349925469628,1991.4080506500463,1987.2623130012892,0.9958939000602498,594.722585780996
tilapia,1,15,10.443102646091981,18,1845.9349925469628,1723.0869177068557,1705.6532034462048,0.558088236492004,355.34724477642874
tilapia,1,16,14.633743296889683,18,1845.9349925469628,1918.4979408959816,1969.3157400806201,0.2669655405805509,148.2146330853819
tilapia,1,17,3.5240037423038295,18,1845.9349925469628,2189.7280869634137,2084.234122453674,0.9133744941380202,492.6774389427272
tilapia,1,18,4.382681338373387,18,1845.9349925469628,1737.7588968699513,1806.9270096363384,0.8798562774154655,472.19147049144095
tilapia,1,19,6.329208370313419,18,1845.9349925469628,1739.2773581400777,1814.8378326383947,0.7914955477625059,536.7691192920535
tilapia,1,20,5.127712235314611,18,1845.9349925469628,1691.584492545358,1650.4411939185934,0.8479534012379344,527.946579189217
tilapia,1,21,5.603538584808065,18,1845.9349925469628,1936.1310579098501,1943.7131943136862,0.8263060096761289,438.08181204612646
tilapia,1,22,7.443883827456327,18,1845.9349925469628,2009.010210194594,1963.3301397866412,0.734055739235149,417.772158885703
tilapia,1,23,3.265890258521285,18,1845.9349925469628,1543.1199442564073,1571.0686015278357,0.9227152825744793,613.7291815851707
tilapia,2,0,10.211619953320264,18,1845.9349925469628,1971.5733410683958,1894.0662432498775,0.5726996906453137,334.3936423324593
tilapia,2,1,14.507865895952847,18,1845.9349925469628,1999.9395058461448,1996.6487347293476,0.27640336075171235,138.78559787530745
tilapia,2,2,17.125260159719826,18,1845.9349925469628,1609.0887955121775,1630.5140341697152,0.07200206654816976,50.8560780815763
tilapia,2,3,4.1054358950807845,18,1845.9349925469628,2063.8015134511606,2143.094101504777,0.8910743512841662,446.924201805381
tilapia,2,4,15.117503451600966,18,1845.9349925469628,1797.5453051222887,1781.5522694834383,0.23031795240984065,133.92821364865793
tilapia,2,5,14.049459274389513,18,1845.9349925469628,1905.9517813585503,1855.8005786735037,0.3104263514335096,203.76947870476025
tilapia,2,6,12.015898187246469,18,1845.9349925469628,1933.4073076742147,2110.5290864955737,0.4545868532160383,211.0558370844911
tilapia,2,7,10.558952337158534,18,1845.9349925469628,1759.654249903651,1926.2837318938134,0.5507144131547091,277.10835467607484
tilapia,2,8,3.9013164016339617,18,1845.9349925469628,1845.8364970727653,2104.083196323711,0.8990960882963087,404.79419123885776
tilapia,2,9,10.927692649598054,18,1845.9349925469628,1454.208474458487,1622.339499402716,0.5269751575105486,334.71727567450716
tilapia,2,10,10.700574033351115,18,1845.9349925469628,1713.3462237827996,1864.12010816629,0.5416451232499131,324.77285303843195
tilapia,2,11,12.512601972856688,18,1845.9349925469628,2114.692795893419,2037.8109722792683,0.4204209387603516,220.16417930267986
tilapia,2,12,12.463850723838654,18,1845.9349925469628,1771.6099615315438,1810.1597984562472,0.423804846862082,254.36524837885926
tilapia,2,13,13.03809870831734,18,1845.9349925469628,1801.2934057732282,1729.9819379758728,0.3835290170657618,278.4515679969365
tilapia,2,14,1.5418484927357496,18,1845.9349925469628,1747.8483061558775,1674.3371918044204,0.9749300312163592,672.2219317288146
tilapia,2,15,4.079815240085784,18,1845.9349925469628,1807.3744941562659,1775.4511207987587,0.8920924117173865,616.3130112248091
tilapia,2,16,1.2170261446598682,18,1845.9349925469628,1560.871907087801,1563.8468963061698,0.9824190999713839,695.7284075012191
tilapia,2,17,15.841423576106248,18,1845.9349925469628,1800.4992364855823,1807.703378655157,0.17437553770733127,115.52094834582131
tilapia,2,18,5.9940344350475625,18,1845.9349925469628,1920.4390790324176,1886.7034464939986,0.8078368572931124,489.67571881073957
tilapia,2,19,10.04010151266045,18,1845.9349925469628,2191.427957050884,2226.893849569123,0.5834200167892203,281.80333235840357
tilapia,2,20,10.121342685802377,18,1845.9349925469628,1910.9308530586409,1826.8770962108151,0.5783535614942148,372.2308342910274
tilapia,2,21,3.6168063958630166,18,1845.9349925469628,1818.6161968822726,1853.1707940756035,0.9099302130691985,605.9997464522113
tilapia,2,22,13.61093992011443,18,1845.9349925469628,1634.2089492360906,1626.0985232251824,0.3424581218380923,241.8435600731637
tilapia,2,23,16.68920075063015,18,1845.9349925469628,1878.2011750011598,1933.6926213520912,0.1072197990285787,57.94133478583199
tilapia,3,0,17.864703038850752,18,1845.9349925469628,1695.170522996185,1636.2491101494072,0.011253533493345125,7.337105392332074
tilapia,3,1,9.377243590896759,18,1845.9349925469628,2027.5953687840345,2096.9458811487925,0.623985979402172,352.3840620895545
tilapia,3,2,2.298842705434227,18,1845.9349925469628,1658.402334406103,1700.7364405317765,0.9543590025601615,652.8589464480965
tilapia,3,3,0.6508868494457181,18,1845.9349925469628,2132.6817334567113,2177.2003338399504,0.9931237843567742,518.3267950005717
tilapia,3,4,1.5775694417490937,18,1845.9349925469628,1647.234169972566,1624.1953610977625,0.9740537875305808,651.9169140056248
tilapia,3,5,7.145667307337101,18,1845.9349925469628,2039.6525708256281,1999.9862868526832,0.7498759624095606,452.0483835048758
tilapia,3,6,16.54905551785951,18,1845.9349925469628,1881.561797431776,2072.9631765124795,0.11844165336388457,59.62828530717419
tilapia,3,7,3.7531892584320445,18,1845.9349925469628,2117.1959413076065,2410.7594398017004,0.9047879448679773,364.33201519208114
tilapia,3,8,6.851219282578441,18,1845.9349925469628,1774.160452333759,2013.5292365922296,0.7651756957633542,456.54529070205734
tilapia,3,9,14.220547853527105,18,1845.9349925469628,2204.708757513209,2499.372038230886,0.2977920620690526,127.62493141948578
tilapia,3,10,3.123441269757156,18,1845.9349925469628,1550.8123055204628,1689.3429874809672,0.9277161528653525,592.1828038695027
tilapia,3,11,11.537497392215975,18,1845.9349925469628,1829.3584117482815,1916.364563913919,0.48683306435968166,292.4056651934747
tilapia,3,12,16.6096294292411,18,1845.9349925469628,1748.3649521382888,1811.658295435483,0.11359712268814082,75.43521986449099
tilapia,3,13,3.147095290687426,18,1845.9349925469628,1899.8469685241478,1950.1567782722518,0.9268934849212628,514.9407144208744
tilapia,3,14,6.615619601247566,18,1845.9349925469628,1790.7351148512357,1727.4100638752639,0.7771836630356326,507.22073989747474
tilapia,3,15,17.33607200860513,18,1845.9349925469628,1446.592960430048,1393.8163726464275,0.054813966437952666,41.21219246361904
tilapia,3,16,5.612690395534672,18,1845.9349925469628,2124.7392413094494,2110.396800631088,0.8258803152589285,417.36251757003066
tilapia,3,17,11.534873664423712,18,1845.9349925469628,1814.6640941768944,1743.105480323282,0.48700810237998216,314.6242012044223
tilapia,3,18,2.736447356315666,18,1845.9349925469628,1803.5643572729161,1830.6540909401929,0.9407249554894357,527.9276309188913
tilapia,3,19,1.0469483190985642,18,1845.9349925469628,1825.8309713561216,1818.491208224385,0.9859725377606606,533.2401992992134
tilapia,3,20,17.706220654741443,18,1845.9349925469628,1759.5028917742204,1793.8193966916676,0.02438144714999202,17.00438997385108
tilapia,3,21,5.45895265621672,18,1845.9349925469628,1561.862838950211,1502.7283596119116,0.8329850937585159,600.4325345280911
tilapia,3,22,9.169598306696216,18,1845.9349925469628,1796.5705381875694,1717.9331722073107,0.6364059993286497,376.24877333993527
tilapia,3,23,5.51256517415901,18,1845.9349925469628,2220.4518225246793,2246.035743685711,0.8305186760341559,433.71473137815696
tilapia,4,0,2.3527867813235908,18,1845.9349925469628,1907.0218287260677,1892.925768683405,0.9527431140794991,571.1550028741068
tilapia,4,1,6.619668315791213,18,1845.9349925469628,1958.7058003903526,1898.8913346498223,0.7769790886025931,494.36436327568606
tilapia,4,2,13.847488085544116,18,1845.9349925469628,1992.5018129744803,2039.0495206550308,0.3252424656861713,166.11021187101886
tilapia,4,3,0.34546098281502036,18,1845.9349925469628,1623.522598782139,1620.4937796401887,0.997341175030321,619.7594914583475
tilapia,4,4,9.63558236614665,18,1845.9349925469628,1894.4803103321353,1825.7314586014306,0.608340924366332,346.9762551081967
tilapia,4,5,17.56572758838097,18,1845.9349925469628,1486.002463969053,1447.5449368011848,0.035970203502230236,26.865898403103746
tilapia,4,6,1.975251576195063,18,1845.9349925469628,2227.111672049973,2446.8472951955923,0.9636482880910596,417.68130642099084
tilapia,4,7,1.7654864541164026,18,1845.9349925469628,1838.133731209428,2091.574284960473,0.9692823613687985,496.0781033973618
tilapia,4,8,13.272427392980394,18,1845.9349925469628,1648.2533132094693,1781.2910112476443,0.36683517543975097,229.67272264042302
tilapia,4,9,8.27004183130776,18,1845.9349925469628,1768.6802083777025,1925.0180802786433,0.6885754814007627,388.21965018820066
tilapia,4,10,14.164260952595312,18,1845.9349925469628,2180.6653122173634,2507.954424633034,0.3019570884524011,125.02118137068547
tilapia,4,11,4.584071196828921,18,1845.9349925469628,1878.1245708858164,1866.405660300008,0.8714807230232592,490.0782155018923
tilapia,4,12,8.306594363245214,18,1845.9349925469628,1698.7437915743774,1766.9928605574378,0.6865085165856795,471.44853257599436
tilapia,4,13,11.460054279009732,18,1845.9349925469628,1987.2566146546865,2065.7766490333343,0.4919911779675096,262.87174371482377
tilapia,4,14,2.7030420147067495,18,1845.9349925469628,1642.5497937218013,1645.5734029866935,0.9418070415552581,667.7397875925211
tilapia,4,15,0.7501122108429168,18,1845.9349925469628,1940.682117119262,1975.658599931039,0.991492918465411,578.3065636788141
tilapia,4,16,1.2826210997746548,18,1845.9349925469628,1802.4932526954608,1725.3617429869519,0.9809787605671266,573.9821270126248
tilapia,4,17,6.358525353037155,18,1845.9349925469628,1893.9454076567838,1938.9281943245321,0.7900451781039681,383.0342391475396
tilapia,4,18,11.90467099926746,18,1845.9349925469628,1690.9740807631122,1737.4172810048562,0.4621423639107358,284.16869269853373
tilapia,4,19,11.885448954624087,18,1845.9349925469628,1560.604065087638,1497.9295269262227,0.46344452702530325,330.9815755390383
tilapia,4,20,1.4790900145756922,18,1845.9349925469628,1806.5455878387763,1720.0021111406224,0.97644499775111,680.3532680242167
tilapia,4,21,11.243944239376749,18,1845.9349925469628,1894.7844269390566,1945.7964097285774,0.506293020166209,318.3703302534293
tilapia,4,22,11.0702334246996,18,1845.9349925469628,1643.21239343466,1580.9981404343448,0.5176898406421684,364.38339930805586
tilapia,4,23,0.7551220217694528,18,1845.9349925469628,2031.3947712654149,2037.5503307694676,0.9914075513351822,560.073530066209
tilapia,5,0,17.639465928459312,18,1845.9349925469628,2199.8167308230504,2154.2413758307443,0.029893554532846922,16.439146288042725
tilapia,5,1,14.611856185622475,18,1845.9349925469628,1930.1224694093019,1978.0036311767767,0.2686094814907173,150.99416325943264
tilapia,5,2,16.705505525868894,18,1845.9349925469628,1691.3060793984894,1663.9521643637108,0.10591115619963609,74.85081819121413
tilapia,5,3,7.90928981450014,18,1845.9349925469628,1677.3742174575166,1665.9809689256413,0.7087288460333394,450.78640315970944
tilapia,5,4,2.187024773416525,18,1845.9349925469628,2138.5398998352375,2083.086001628811,0.9576482075044619,502.22391241931166
tilapia,5,5,5.146322206304882,18,1845.9349925469628,1935.551806374834,1963.774244557211,0.8471249181471219,427.93278155571915
